"Type";"Coverage";"OdName";"AREA";"AreaName";"REG";"RegName";"DEV";"DevName";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"country";"criterion"
"Emigrants";"Both";"Côte d'Ivoire";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"68";"98";"137";"..";"..";"158";"..";"116";"144";"63";"59";"105";"48";"122";"136";"92";"90";"112";"109";"Italy";"Residence"
"Emigrants";"Both";"Croatia";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"222";"363";"425";"..";"..";"323";"..";"396";"353";"271";"362";"396";"309";"454";"492";"367";"351";"477";"419";"Italy";"Residence"
"Emigrants";"Both";"Cuba";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"13";"39";"112";"..";"..";"159";"..";"177";"154";"167";"116";"130";"146";"172";"184";"161";"170";"228";"290";"Italy";"Residence"
"Emigrants";"Both";"Cyprus";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"13";"12";"0";"..";"..";"1";"..";"0";"1";"22";"13";"10";"33";"33";"29";"32";"30";"59";"71";"Italy";"Residence"
"Emigrants";"Both";"Czech Republic";"908";"Europe";"923";"Eastern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"51";"137";"16";"..";"..";"24";"..";"35";"30";"102";"172";"207";"176";"282";"298";"255";"314";"435";"410";"Italy";"Residence"
"Emigrants";"Both";"Democratic People's Republic of Korea";"935";"Asia";"906";"Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"12";"18";"4";"..";"..";"11";"..";"3";"8";"28";"30";"2";"11";"15";"20";"1";"12";"7";"5";"Italy";"Residence"
"Emigrants";"Both";"Democratic Republic of the Congo";"903";"Africa";"911";"Middle Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"26";"34";"108";"..";"..";"157";"..";"88";"193";"67";"47";"80";"49";"39";"39";"31";"53";"76";"48";"Italy";"Residence"
"Emigrants";"Both";"Denmark";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"151";"131";"125";"217";"206";"265";"221";"117";"119";"147";"444";"178";"..";"..";"174";"..";"164";"206";"203";"208";"235";"199";"227";"236";"264";"308";"418";"468";"Italy";"Residence"
"Emigrants";"Both";"Djibouti";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"6";"1";"0";"..";"..";"0";"..";"2";"2";"5";"9";"1";"2";"0";"0";"0";"2";"2";"5";"Italy";"Residence"
"Emigrants";"Both";"Dominica";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"7";"2";"..";"..";"2";"..";"4";"5";"6";"11";"8";"3";"4";"4";"1";"4";"5";"4";"Italy";"Residence"
"Emigrants";"Both";"Dominican Republic";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"94";"123";"274";"..";"..";"298";"..";"258";"336";"284";"297";"333";"344";"343";"344";"337";"432";"518";"478";"Italy";"Residence"
"Emigrants";"Both";"Ecuador";"904";"Latin America and the Caribbean";"931";"South America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"42";"72";"122";"..";"..";"163";"..";"160";"198";"195";"250";"335";"268";"405";"422";"522";"535";"688";"924";"Italy";"Residence"
"Emigrants";"Both";"Egypt";"903";"Africa";"912";"Northern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"238";"215";"267";"195";"200";"207";"224";"326";"254";"362";"..";"..";"444";"..";"497";"571";"354";"370";"453";"419";"415";"393";"574";"484";"667";"598";"Italy";"Residence"
"Emigrants";"Both";"El Salvador";"904";"Latin America and the Caribbean";"916";"Central America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"26";"26";"14";"..";"..";"11";"..";"14";"18";"15";"25";"53";"18";"15";"15";"21";"50";"46";"32";"Italy";"Residence"
"Emigrants";"Both";"Equatorial Guinea";"903";"Africa";"911";"Middle Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"7";"0";"..";"..";"0";"..";"0";"0";"0";"1";"5";"7";"4";"3";"0";"2";"38";"14";"Italy";"Residence"
"Emigrants";"Both";"Eritrea";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"2";"..";"..";"10";"..";"35";"30";"35";"50";"42";"40";"43";"41";"35";"41";"81";"34";"Italy";"Residence"
"Emigrants";"Both";"Estonia";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"4";"6";"1";"..";"..";"0";"..";"0";"1";"9";"21";"29";"32";"25";"29";"11";"34";"51";"48";"Italy";"Residence"
"Emigrants";"Both";"Ethiopia";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"207";"193";"106";"67";"55";"59";"52";"92";"85";"145";"..";"..";"152";"..";"160";"120";"66";"71";"89";"98";"45";"43";"91";"60";"125";"116";"Italy";"Residence"
"Emigrants";"Both";"Fiji";"909";"Oceania";"928";"Melanesia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"54";"19";"0";"..";"..";"1";"..";"0";"0";"1";"2";"3";"3";"2";"3";"3";"1";"1";"0";"Italy";"Residence"
"Emigrants";"Both";"Finland";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"89";"130";"154";"..";"..";"168";"..";"188";"220";"174";"107";"265";"166";"224";"229";"195";"168";"260";"267";"Italy";"Residence"
"Emigrants";"Both";"France";"908";"Europe";"926";"Western Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"4288";"3386";"3228";"5277";"4695";"4654";"4462";"4476";"5181";"3371";"3448";"2872";"..";"..";"3394";"..";"2863";"3724";"4274";"4524";"4724";"4395";"5043";"4778";"5583";"6188";"7819";"9514";"Italy";"Residence"
"Emigrants";"Both";"Gabon";"903";"Africa";"911";"Middle Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"1";"0";"..";"..";"0";"..";"0";"0";"7";"4";"8";"9";"10";"11";"5";"7";"14";"36";"Italy";"Residence"
"Emigrants";"Both";"Gambia";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"0";"1";"..";"..";"2";"..";"2";"0";"4";"6";"5";"0";"3";"3";"2";"1";"1";"5";"Italy";"Residence"
"Emigrants";"Both";"Georgia";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"0";"..";"..";"0";"..";"0";"2";"5";"9";"14";"6";"9";"11";"42";"44";"81";"68";"Italy";"Residence"
"Emigrants";"Both";"Germany";"908";"Europe";"926";"Western Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"13668";"11279";"10926";"26098";"15735";"16180";"15514";"17203";"21407";"10816";"10805";"9158";"..";"..";"11413";"..";"8677";"12405";"15524";"13923";"15330";"8382";"9140";"8555";"7650";"8362";"12055";"13708";"Italy";"Residence"
"Emigrants";"Both";"Ghana";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"40";"59";"51";"..";"..";"155";"..";"305";"269";"167";"128";"132";"104";"140";"162";"199";"176";"216";"210";"Italy";"Residence"
"Emigrants";"Both";"Greece";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"570";"458";"383";"520";"409";"483";"356";"374";"315";"276";"342";"282";"..";"..";"344";"..";"312";"271";"354";"352";"381";"245";"307";"302";"239";"266";"285";"388";"Italy";"Residence"
"Emigrants";"Both";"Grenada";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"4";"3";"2";"..";"..";"0";"..";"0";"0";"2";"17";"14";"5";"1";"1";"1";"3";"3";"0";"Italy";"Residence"
"Emigrants";"Both";"Guatemala";"904";"Latin America and the Caribbean";"916";"Central America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"25";"29";"4";"..";"..";"5";"..";"2";"2";"16";"15";"26";"28";"37";"37";"42";"38";"44";"66";"Italy";"Residence"
"Emigrants";"Both";"Guinea";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"11";"22";"5";"..";"..";"1";"..";"2";"7";"4";"9";"14";"7";"9";"9";"13";"13";"11";"19";"Italy";"Residence"
"Emigrants";"Both";"Guinea-Bissau";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"8";"3";"3";"..";"..";"1";"..";"0";"0";"4";"11";"10";"1";"7";"5";"1";"4";"8";"4";"Italy";"Residence"
"Emigrants";"Both";"Guyana";"904";"Latin America and the Caribbean";"931";"South America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"7";"1";"..";"..";"0";"..";"0";"0";"0";"5";"8";"2";"0";"0";"0";"0";"3";"2";"Italy";"Residence"
"Emigrants";"Both";"Haiti";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"6";"0";"..";"..";"1";"..";"0";"2";"6";"2";"10";"1";"6";"4";"1";"11";"24";"24";"Italy";"Residence"
"Emigrants";"Both";"Holy See";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"8";"1";"..";"..";"0";"..";"0";"2";"5";"2";"6";"0";"6";"7";"7";"3";"5";"5";"Italy";"Residence"
"Emigrants";"Both";"Honduras";"904";"Latin America and the Caribbean";"916";"Central America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"7";"6";"4";"..";"..";"1";"..";"4";"1";"29";"23";"14";"10";"20";"20";"15";"22";"28";"18";"Italy";"Residence"
"Emigrants";"Both";"Hungary";"908";"Europe";"923";"Eastern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"101";"89";"108";"..";"..";"166";"..";"148";"206";"187";"193";"229";"294";"346";"375";"293";"306";"344";"445";"Italy";"Residence"
"Emigrants";"Both";"Iceland";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"8";"2";"..";"..";"3";"..";"0";"4";"21";"64";"15";"21";"23";"26";"16";"38";"24";"9";"Italy";"Residence"
"Emigrants";"Both";"India";"935";"Asia";"5501";"Southern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"105";"158";"173";"..";"..";"327";"..";"433";"417";"313";"442";"500";"494";"548";"587";"1022";"1096";"1336";"1476";"Italy";"Residence"
"Emigrants";"Both";"Indonesia";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"49";"61";"2";"..";"..";"9";"..";"13";"11";"62";"73";"98";"104";"70";"65";"87";"100";"154";"137";"Italy";"Residence"
"Emigrants";"Both";"Iran (Islamic Republic of)";"935";"Asia";"5501";"Southern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"75";"113";"241";"511";"1606";"604";"131";"70";"60";"27";"..";"..";"17";"..";"56";"16";"51";"49";"43";"30";"35";"32";"25";"51";"52";"59";"Italy";"Residence"
"Emigrants";"Both";"Iraq";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"139";"134";"128";"55";"37";"6";"0";"8";"5";"3";"..";"..";"4";"..";"23";"17";"10";"22";"8";"1";"8";"8";"17";"10";"26";"21";"Italy";"Residence"
"Emigrants";"Both";"Ireland";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"61";"25";"31";"43";"55";"24";"37";"61";"65";"92";"150";"126";"..";"..";"157";"..";"154";"167";"482";"403";"582";"619";"800";"730";"509";"663";"853";"1039";"Italy";"Residence"
"Emigrants";"Both";"Israel";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"124";"139";"107";"..";"..";"184";"..";"149";"119";"127";"188";"159";"100";"155";"146";"182";"179";"170";"227";"Italy";"Residence"
"Emigrants";"Both";"Jamaica";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"8";"8";"0";"..";"..";"0";"..";"3";"1";"2";"2";"5";"0";"4";"4";"10";"4";"6";"13";"Italy";"Residence"
"Emigrants";"Both";"Japan";"935";"Asia";"906";"Eastern Asia";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"325";"397";"329";"..";"..";"403";"..";"696";"516";"404";"439";"456";"418";"404";"435";"396";"398";"452";"499";"Italy";"Residence"
"Emigrants";"Both";"Jordan";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"38";"60";"9";"..";"..";"16";"..";"4";"19";"39";"37";"46";"37";"39";"37";"30";"36";"48";"61";"Italy";"Residence"
"Emigrants";"Both";"Kazakhstan";"935";"Asia";"5500";"Central Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"8";"2";"0";"..";"..";"2";"..";"2";"0";"7";"7";"17";"44";"36";"38";"71";"107";"57";"76";"Italy";"Residence"
"Emigrants";"Both";"Kenya";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"123";"149";"109";"..";"..";"130";"..";"137";"132";"126";"143";"169";"114";"191";"185";"112";"119";"135";"179";"Italy";"Residence"
"Emigrants";"Both";"Kuwait";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"114";"17";"1";"..";"..";"0";"..";"3";"1";"18";"0";"18";"40";"37";"35";"38";"28";"66";"38";"Italy";"Residence"
"Emigrants";"Both";"Kyrgyzstan";"935";"Asia";"5500";"Central Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"0";"..";"..";"0";"..";"0";"0";"0";"0";"2";"1";"2";"2";"9";"0";"20";"3";"Italy";"Residence"
"Emigrants";"Both";"Lao People's Democratic Republic";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"6";"7";"0";"..";"..";"2";"..";"0";"0";"15";"9";"3";"1";"4";"4";"1";"7";"0";"6";"Italy";"Residence"
"Emigrants";"Both";"Latvia";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"39";"37";"0";"..";"..";"3";"..";"3";"4";"17";"17";"16";"20";"34";"33";"21";"22";"49";"46";"Italy";"Residence"
"Emigrants";"Both";"Lebanon";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"76";"73";"54";"..";"..";"26";"..";"9";"10";"34";"56";"70";"116";"54";"51";"126";"98";"78";"79";"Italy";"Residence"
"Emigrants";"Both";"Lesotho";"903";"Africa";"913";"Southern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"3";"1";"0";"..";"..";"0";"..";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"Italy";"Residence"
"Emigrants";"Both";"Liberia";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"3";"0";"3";"..";"..";"0";"..";"7";"4";"5";"3";"15";"3";"7";"8";"5";"3";"18";"8";"Italy";"Residence"
"Emigrants";"Both";"Libya";"903";"Africa";"912";"Northern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"194";"123";"143";"113";"140";"84";"113";"92";"63";"109";"..";"..";"123";"..";"92";"132";"55";"21";"32";"63";"63";"54";"44";"26";"56";"43";"Italy";"Residence"
"Emigrants";"Both";"Liechtenstein";"908";"Europe";"926";"Western Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"8";"4";"4";"..";"..";"0";"..";"4";"0";"31";"12";"21";"34";"105";"96";"12";"23";"16";"13";"Italy";"Residence"
"Emigrants";"Both";"Lithuania";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"14";"32";"3";"..";"..";"1";"..";"5";"1";"17";"28";"33";"58";"52";"56";"39";"46";"73";"70";"Italy";"Residence"
"Emigrants";"Both";"Luxembourg";"908";"Europe";"926";"Western Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"321";"266";"321";"1145";"237";"219";"276";"237";"367";"309";"310";"210";"..";"..";"278";"..";"225";"241";"338";"258";"331";"307";"375";"356";"454";"476";"690";"776";"Italy";"Residence"
"Emigrants";"Both";"Madagascar";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"38";"34";"3";"..";"..";"2";"..";"10";"12";"105";"112";"56";"59";"54";"44";"29";"22";"55";"49";"Italy";"Residence"
"Emigrants";"Both";"Malawi";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"9";"9";"0";"..";"..";"0";"..";"0";"0";"3";"15";"10";"12";"3";"3";"2";"12";"5";"4";"Italy";"Residence"
"Emigrants";"Both";"Malaysia";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"70";"43";"32";"..";"..";"3";"..";"4";"5";"10";"49";"50";"50";"55";"56";"70";"55";"74";"86";"Italy";"Residence"
"Emigrants";"Both";"Maldives";"935";"Asia";"5501";"Southern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"4";"5";"0";"..";"..";"0";"..";"0";"0";"1";"4";"3";"3";"0";"0";"8";"6";"10";"10";"Italy";"Residence"
"Emigrants";"Both";"Mali";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"1";"0";"..";"..";"0";"..";"2";"0";"5";"10";"6";"5";"10";"10";"4";"7";"14";"11";"Italy";"Residence"
"Emigrants";"Both";"Malta";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"124";"152";"118";"..";"..";"163";"..";"113";"152";"40";"77";"64";"45";"80";"68";"115";"147";"177";"331";"Italy";"Residence"
"Emigrants";"Both";"Mauritania";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"39";"19";"0";"..";"..";"5";"..";"3";"1";"6";"0";"3";"4";"3";"3";"0";"2";"2";"4";"Italy";"Residence"
"Emigrants";"Both";"Mauritius";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"10";"19";"15";"..";"..";"2";"..";"17";"14";"29";"22";"20";"22";"13";"15";"22";"35";"58";"78";"Italy";"Residence"
"Emigrants";"Both";"Mexico";"904";"Latin America and the Caribbean";"916";"Central America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"123";"198";"239";"..";"..";"300";"..";"244";"331";"246";"336";"351";"403";"439";"415";"359";"473";"414";"488";"Italy";"Residence"
"Emigrants";"Both";"Micronesia (Federated States of)";"909";"Oceania";"954";"Micronesia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"0";"..";"..";"0";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"Italy";"Residence"
"Emigrants";"Both";"Monaco";"908";"Europe";"926";"Western Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"183";"193";"219";"..";"..";"262";"..";"220";"212";"171";"157";"214";"216";"175";"161";"193";"197";"274";"319";"Italy";"Residence"
